profile_id,answer_id,gender,age,employment,income,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
72,0,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",0
72,1,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,3",1,3,2,2,4,2,3,2,"1,6",1
72,2,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,3",1,3,2,3,3,2,4,3,"1,6",0
72,3,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,3",1,3,2,2,4,3,2,3,"1,6",1
72,4,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",1
73,0,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",0
73,1,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",1
73,2,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,2,3,"1,6",1
73,3,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,4,2,"1,6",1
73,4,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,1,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",0
74,0,Female,From 20 to 29,Housewife,"RM50,000 - RM100,000",1,1,3,2,2,2,0,1,0,"0,3",1,3,2,3,4,4,3,3,"1,6",0
74,1,Female,From 20 to 29,Housewife,"RM50,000 - RM100,000",1,1,3,2,2,2,1,1,1,"0,3",1,3,2,2,3,2,3,2,"1,6",1
74,2,Female,From 20 to 29,Housewife,"RM50,000 - RM100,000",1,1,3,2,2,2,0,1,0,"0,3,4",1,3,2,2,4,3,3,3,"1,6",1
74,3,Female,From 20 to 29,Housewife,"RM50,000 - RM100,000",1,1,3,2,2,2,1,1,1,"0,3",1,3,2,3,3,2,4,3,"1,6",0
74,4,Female,From 20 to 29,Housewife,"RM50,000 - RM100,000",1,1,3,2,2,2,1,1,0,"0,3,4",1,3,2,2,3,3,3,2,"1,6",1
75,0,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,3,2,0,1,1,"0,3",1,3,2,2,4,3,3,3,"1,6",0
75,1,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,1,1,1,"0,3,4",1,3,2,2,4,2,3,2,"1,6",0
75,2,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,0,1,1,"0,1,3",1,3,2,3,4,3,2,3,"1,6",1
75,3,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,1,1,1,"0,3,4",1,3,2,3,3,2,4,2,"1,6",0
75,4,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,0,1,1,"0,3",1,3,2,2,3,4,3,2,"1,6",0
76,0,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,3,3,"1,6",0
76,1,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",0
76,2,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,1,3",1,3,2,2,3,2,3,2,"1,6",1
76,3,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,2,3,"1,6",1
76,4,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",1
77,0,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,0,1,0,"0,1,3",2,3,2,3,4,4,3,3,"1,6",0
77,1,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,3,4",2,3,2,2,4,3,3,4,"1,6",0
77,2,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,0,1,0,"0,1,3",1,3,2,3,4,2,3,2,"1,6",0
77,3,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,3,4",2,3,2,2,3,4,3,3,"1,6",1
77,4,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,1,3",2,3,2,2,4,3,4,3,"1,6",0
78,0,Female,From 20 to 29,Student,"Less than RM25,000",1,1,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",0
78,1,Female,From 20 to 29,Student,"Less than RM25,000",1,1,0,0,2,2,0,2,0,"0,1,3",1,3,2,2,4,3,3,2,"1,6",1
78,2,Female,From 20 to 29,Student,"Less than RM25,000",1,1,0,0,2,2,0,1,0,"0,1,3",1,3,2,2,3,2,3,3,"1,6",1
78,3,Female,From 20 to 29,Student,"Less than RM25,000",1,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,3,4,4,2,2,"1,6",1
78,4,Female,From 20 to 29,Student,"Less than RM25,000",1,1,0,0,3,2,0,2,0,"0,1,3",1,3,2,2,3,3,4,2,"1,6",1
79,0,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,3,3,3,"1,6",0
79,1,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,2,2,0,2,0,"0,1,3",1,3,2,2,4,2,3,2,"1,6",1
79,2,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,2,2,0,1,1,"0,1,3",1,3,2,2,3,3,4,2,"1,6",1
79,3,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,3,2,0,2,1,"1,3",1,3,2,3,4,2,3,3,"1,6",1
79,4,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,1,2,0,2,1,"0,1,3",1,3,2,3,4,3,2,3,"1,6",0
80,0,Female,From 20 to 29,Employed,"RM50,000 - RM100,000",1,1,2,2,2,2,0,1,0,"0,3",2,3,2,3,4,4,3,3,"1,6",0
80,1,Female,From 20 to 29,Employed,"RM50,000 - RM100,000",1,1,2,2,2,2,1,1,1,"0,3,4",2,3,2,2,4,3,3,4,"1,6",1
80,2,Female,From 20 to 29,Employed,"RM50,000 - RM100,000",1,1,2,2,2,2,1,1,1,"0,3,4",2,3,3,2,3,2,4,3,"1,6",1
80,3,Female,From 20 to 29,Employed,"RM50,000 - RM100,000",1,1,2,2,2,2,0,1,0,"0,3,4",2,3,3,2,4,3,3,2,"1,6",1
80,4,Female,From 20 to 29,Employed,"RM50,000 - RM100,000",1,1,2,2,2,2,1,1,1,"0,3,4",2,3,2,3,3,4,3,3,"1,6",0
81,0,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",0
81,1,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",0
81,2,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,4,2,"1,6",1
81,3,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,2,3,3,"1,6",1
81,4,Male,From 20 to 29,Employed,"Less than RM25,000",0,1,2,0,2,2,0,2,1,"0,1,3",1,3,2,2,3,3,3,2,"1,6",1
82,0,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,0,1,0,"0,3",2,3,2,3,4,4,3,3,"1,6",0
82,1,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,1,1,1,"0,3",2,3,2,2,3,3,4,4,"1,6",1
82,2,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,0,1,1,"0,3,4",1,3,2,3,4,2,3,2,"1,6",0
82,3,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,1,1,0,"0,3,4",2,3,2,2,3,4,3,3,"1,6",1
82,4,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,1,1,1,"0,3,4",2,3,3,2,4,3,3,3,"1,6",1
83,0,Male,From 30 to 39,Self-employed,"RM50,000 - RM100,000",0,2,1,2,2,2,0,1,0,"0,3",2,3,2,3,4,4,3,3,"1,6",0
83,1,Male,From 30 to 39,Self-employed,"RM50,000 - RM100,000",0,2,1,2,3,2,1,1,1,"0,3",2,3,2,2,4,3,3,2,"1,6",0
83,2,Male,From 30 to 39,Self-employed,"RM50,000 - RM100,000",0,2,1,2,2,2,0,1,1,"0,3,4",2,3,2,3,4,2,3,4,"1,6",0
83,3,Male,From 30 to 39,Self-employed,"RM50,000 - RM100,000",0,2,1,2,3,2,1,2,1,"0,3,4",2,3,2,2,4,3,3,3,"1,6",0
83,4,Male,From 30 to 39,Self-employed,"RM50,000 - RM100,000",0,2,1,2,1,2,1,2,1,"0,3",2,3,2,3,4,3,3,3,"1,6",0
84,0,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,0,1,1,"0,1",1,3,2,3,4,3,3,3,"1,6",0
84,1,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,1,1,1,"0,3",1,3,2,2,4,3,4,3,"1,6",0
84,2,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,0,1,1,"0,1,3",1,3,2,2,4,2,3,3,"1,6",1
84,3,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,1,1,1,"0,1,3",2,3,2,3,4,3,2,3,"1,6",0
84,4,Male,From 20 to 29,Employed,"RM25,000 - RM50,000",0,1,2,1,2,2,1,1,1,"0,1,3",1,3,2,2,3,2,3,2,"1,6",0
85,0,Male,From 30 to 39,Self-employed,"More than RM150,000",0,2,1,4,2,2,0,1,0,"0,1,3",2,3,2,2,4,3,3,3,"1,6",0
85,1,Male,From 30 to 39,Self-employed,"More than RM150,000",0,2,1,4,2,2,1,1,1,"0,3,4",2,3,2,3,4,2,4,3,"1,6",0
85,2,Male,From 30 to 39,Self-employed,"More than RM150,000",0,2,1,4,2,2,1,1,0,"0,3,4",2,3,2,3,3,4,3,2,"1,6",1
85,3,Male,From 30 to 39,Self-employed,"More than RM150,000",0,2,1,4,2,2,1,1,1,"0,3,4",2,3,2,2,4,3,2,4,"1,6",0
85,4,Male,From 30 to 39,Self-employed,"More than RM150,000",0,2,1,4,2,2,0,1,1,"0,3,4",2,3,2,2,4,3,3,3,"1,6",0
86,0,Male,From 20 to 29,Self-employed,"More than RM150,000",0,1,1,4,2,2,0,1,0,"0,1",2,3,2,2,4,3,3,3,"1,2",0
86,1,Male,From 20 to 29,Self-employed,"More than RM150,000",0,1,1,4,2,2,1,1,0,"0,1,3",2,3,2,3,4,4,3,4,"1,6",0
86,2,Male,From 20 to 29,Self-employed,"More than RM150,000",0,1,1,4,2,2,0,1,0,"0,1,3",2,3,3,2,4,3,4,2,"1,6",1
86,3,Male,From 20 to 29,Self-employed,"More than RM150,000",0,1,1,4,2,2,1,1,0,"0,1,3",2,3,2,3,4,2,4,3,"1,6",0
86,4,Male,From 20 to 29,Self-employed,"More than RM150,000",0,1,1,4,2,2,1,1,1,"0,1,3",2,3,2,4,4,3,3,4,"1,6",0
87,0,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",0
87,1,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,3,4",1,3,2,2,4,3,3,2,"1,6",1
87,2,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,3,4",1,3,2,2,3,2,3,3,"1,6",0
87,3,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,3",1,3,2,3,4,2,3,3,"1,6",1
87,4,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",1
88,0,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,3",2,3,2,3,4,4,3,3,"1,6",0
88,1,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,3",1,3,2,2,4,3,3,2,"1,6",1
88,2,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",2,3,2,3,4,2,3,3,"1,6",0
88,3,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3",2,3,2,2,4,3,4,3,"1,6",1
88,4,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,3",1,3,2,2,4,4,3,4,"1,6",1
89,0,Male,From 20 to 29,Self-employed,"RM25,000 - RM50,000",0,1,1,1,3,2,0,1,1,"0,3",1,3,2,2,4,3,3,3,"1,6",1
89,1,Male,From 20 to 29,Self-employed,"RM25,000 - RM50,000",0,1,1,1,2,2,0,1,0,"0,3",1,3,2,3,4,2,3,2,"1,6",1
89,2,Male,From 20 to 29,Self-employed,"RM25,000 - RM50,000",0,1,1,1,2,2,0,1,0,"0,3,4",1,3,2,3,4,3,2,3,"1,6",1
89,3,Male,From 20 to 29,Self-employed,"RM25,000 - RM50,000",0,1,1,1,3,2,0,1,1,"0,3",1,3,2,2,3,4,3,2,"1,6",1
89,4,Male,From 20 to 29,Self-employed,"RM25,000 - RM50,000",0,1,1,1,1,2,0,1,1,"0,3",1,3,2,3,4,2,4,3,"1,6",0
90,0,Female,From 30 to 39,Employed,"RM50,000 - RM100,000",1,2,2,2,2,2,0,1,0,"0,3",2,3,2,2,4,3,3,3,"1,6",0
90,1,Female,From 30 to 39,Employed,"RM50,000 - RM100,000",1,2,2,2,2,2,1,1,1,"0,3",2,3,2,3,3,2,4,3,"1,6",1
90,2,Female,From 30 to 39,Employed,"RM50,000 - RM100,000",1,2,2,2,2,2,0,1,0,"0,3,4",2,3,2,3,4,3,3,4,"1,6",1
90,3,Female,From 30 to 39,Employed,"RM50,000 - RM100,000",1,2,2,2,2,2,1,1,1,"0,3,4",2,3,2,3,3,2,3,2,"1,6",0
90,4,Female,From 30 to 39,Employed,"RM50,000 - RM100,000",1,2,2,2,2,2,1,1,1,"0,3,4",2,3,2,2,3,3,4,3,"1,6",1
91,0,Female,From 30 to 39,Employed,"RM25,000 - RM50,000",1,2,2,1,2,2,0,1,0,"0,3",2,3,2,3,4,4,3,3,"1,6",0
91,1,Female,From 30 to 39,Employed,"RM25,000 - RM50,000",1,2,2,1,2,2,0,2,1,"0,3,4",2,3,2,2,4,3,3,2,"1,6",0
91,2,Female,From 30 to 39,Employed,"RM25,000 - RM50,000",1,2,2,1,2,2,0,2,0,"0,3,4",2,3,2,3,3,2,4,2,"1,6",0
91,3,Female,From 30 to 39,Employed,"RM25,000 - RM50,000",1,2,2,1,2,2,0,1,1,"0,3,4",2,3,2,2,3,3,3,3,"1,6",0
91,4,Female,From 30 to 39,Employed,"RM25,000 - RM50,000",1,2,2,1,2,2,0,2,1,"0,3,4",2,3,2,2,4,4,3,2,"1,6",0
92,0,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,1,3",2,3,2,3,4,4,3,3,"1,6",0
92,1,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,3,4",1,3,2,2,4,3,3,2,"1,6",1
92,2,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",2,3,2,2,3,3,4,4,"1,6",1
92,3,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",2,3,2,3,4,2,3,3,"1,6",0
92,4,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",1,3,2,2,3,4,3,2,"1,6",1
93,0,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",0
93,1,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,3,4",1,3,2,2,4,3,3,2,"1,6",1
93,2,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,1,"0,3,4",1,3,2,3,3,2,3,2,"1,6",1
93,3,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,2,2,0,2,0,"0,1,3",1,3,2,2,4,2,3,3,"1,6",1
93,4,Female,From 20 to 29,Employed,"Less than RM25,000",1,1,2,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,3,3,"1,6",1
94,0,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,0,1,0,"0,1,3",2,3,2,3,4,4,3,3,"1,6",0
94,1,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,3,4",2,3,2,2,4,3,3,2,"1,6",0
94,2,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,0,1,1,"0,3,4",1,3,2,2,3,2,3,3,"1,6",1
94,3,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,1,"0,3,4",2,3,2,3,4,3,4,3,"1,6",0
94,4,Male,From 20 to 29,Employed,"RM50,000 - RM100,000",0,1,2,2,2,2,1,1,0,"0,3,4",2,3,2,2,4,2,3,3,"1,6",0
95,0,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,1",2,3,2,3,4,3,3,3,"1,6",0
95,1,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,2,1,"0,3",2,3,2,2,4,3,4,2,"1,6",1
95,2,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,1,3",2,3,2,2,4,2,3,3,"1,6",1
95,3,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,2,0,"0,3,4",2,3,2,3,4,3,2,3,"1,6",1
95,4,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,1,3",2,3,2,2,4,4,3,4,"1,6",0
96,0,Female,From 20 to 29,Self-employed,"Less than RM25,000",1,1,1,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",1
96,1,Female,From 20 to 29,Self-employed,"Less than RM25,000",1,1,1,0,2,2,0,2,0,"0,3",1,3,2,2,3,2,3,2,"1,6",0
96,2,Female,From 20 to 29,Self-employed,"Less than RM25,000",1,1,1,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,4,3,"1,6",1
96,3,Female,From 20 to 29,Self-employed,"Less than RM25,000",1,1,1,0,3,2,0,2,1,"0,3",1,3,2,2,4,2,3,3,"1,6",1
96,4,Female,From 20 to 29,Self-employed,"Less than RM25,000",1,1,1,0,1,2,0,2,0,"0,3",1,3,2,2,3,3,2,3,"1,6",1
97,0,Female,From 30 to 39,Employed,"Less than RM25,000",1,2,2,0,3,2,0,2,1,"0,3",1,3,2,3,4,3,3,3,"1,6",0
97,1,Female,From 30 to 39,Employed,"Less than RM25,000",1,2,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",0
97,2,Female,From 30 to 39,Employed,"Less than RM25,000",1,2,2,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,2,3,"1,6",1
97,3,Female,From 30 to 39,Employed,"Less than RM25,000",1,2,2,0,2,2,0,2,1,"0,3,4",1,3,2,3,3,2,4,2,"1,6",1
97,4,Female,From 30 to 39,Employed,"Less than RM25,000",1,2,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,3,2,"1,6",1
98,0,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,3",2,3,2,3,4,3,3,3,"1,6",0
98,1,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",2,3,2,2,4,3,4,3,"1,6",1
98,2,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,0,"0,3,4",2,3,2,3,3,2,3,2,"1,6",1
98,3,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",2,3,2,2,4,3,2,3,"1,6",1
98,4,Female,From 20 to 29,Employed,"RM25,000 - RM50,000",1,1,2,1,2,2,0,1,1,"0,3,4",2,3,2,3,4,4,3,3,"1,6",0
99,0,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,3,2,0,2,1,"0,3",1,3,2,2,4,3,3,3,"1,6",0
99,1,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,2,3,2,"1,6",0
99,2,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,3,2,0,2,1,"0,3",1,3,2,2,3,2,4,2,"1,6",1
99,3,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,2,2,0,2,1,"0,3",1,3,2,3,4,3,2,3,"1,6",0
99,4,Male,From 30 to 39,Employed,"Less than RM25,000",0,2,2,0,2,2,0,2,1,"0,3",1,3,2,2,3,3,2,2,"1,6",1
100,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,3",1,3,2,3,4,4,3,3,"1,6",1
100,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",0
100,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,1,2,0,2,1,"0,1,3",1,3,2,3,4,2,3,2,"1,6",1
100,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,3",1,3,2,2,3,3,3,3,"1,6",1
100,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3,4",1,3,2,2,4,3,3,2,"1,6",1
101,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",0
101,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",1
101,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1,3",1,3,2,3,4,2,3,2,"1,6,8",0
101,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,3,4,3,3,"1,6,7",0
101,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,1,2,0,2,1,"0,1,3",1,3,2,3,4,3,2,2,"1,6",1
102,0,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,0,1,0,"0,1,3",2,3,2,3,4,4,3,3,"1,6",0
102,1,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,1,1,0,"0,3,4",2,3,2,2,4,3,3,4,"1,6",1
102,2,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,0,1,1,"0,3,4",1,3,2,2,3,2,3,2,"1,6",1
102,3,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,1,1,1,"0,3,4",2,3,2,2,4,3,3,3,"1,6",1
102,4,Male,From 20 to 29,Self-employed,"RM50,000 - RM100,000",0,1,1,2,2,2,1,1,0,"0,3,4",2,3,2,3,4,4,2,3,"1,6",1
103,0,Male,From 30 to 39,Employed,"RM25,000 - RM50,000",0,2,2,1,3,2,0,1,1,"0,3",1,3,2,2,4,3,3,3,"1,6",0
103,1,Male,From 30 to 39,Employed,"RM25,000 - RM50,000",0,2,2,1,2,2,1,1,1,"0,3",2,3,2,2,3,2,4,2,"1,6",0
103,2,Male,From 30 to 39,Employed,"RM25,000 - RM50,000",0,2,2,1,2,2,0,1,1,"0,3,4",2,3,2,3,4,2,3,3,"1,6",1
103,3,Male,From 30 to 39,Employed,"RM25,000 - RM50,000",0,2,2,1,2,2,1,1,1,"0,3,4",1,3,2,2,3,3,2,2,"1,6",0
103,4,Male,From 30 to 39,Employed,"RM25,000 - RM50,000",0,2,2,1,3,2,1,1,1,"0,3",2,3,2,2,3,3,3,2,"1,6",1
104,0,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",0
104,1,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,2,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",0
104,2,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,1,2,0,2,1,"0,1,3",1,3,2,3,4,2,3,2,"1,6",1
104,3,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,3,2,0,2,1,"0,3",1,3,2,2,3,4,3,3,"1,6",1
104,4,Male,Below 20,Student,"Less than RM25,000",0,0,0,0,2,2,0,2,1,"0,1,3",1,3,2,3,4,3,2,2,"1,6",0
105,0,Male,40 and above,Employed,"RM50,000 - RM100,000",0,3,2,2,2,2,0,1,1,"0,3",2,3,2,2,4,3,3,3,"1,6",0
105,1,Male,40 and above,Employed,"RM50,000 - RM100,000",0,3,2,2,2,2,1,1,1,"0,3",2,3,2,1,3,2,3,2,"1,6",0
105,2,Male,40 and above,Employed,"RM50,000 - RM100,000",0,3,2,2,2,2,0,1,1,"0,3",2,3,2,3,3,2,4,3,"1,6",1
105,3,Male,40 and above,Employed,"RM50,000 - RM100,000",0,3,2,2,2,2,1,1,1,"0,3",2,3,2,2,4,3,2,4,"1,6",0
105,4,Male,40 and above,Employed,"RM50,000 - RM100,000",0,3,2,2,2,2,1,1,1,"0,3",2,3,2,2,3,3,3,2,"1,6",0
106,0,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,3,3,3,"1,6",1
106,1,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3",1,3,2,2,4,3,3,2,"1,6",1
106,2,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,3,2,0,2,1,"0,1,3",1,3,2,2,3,2,3,2,"1,6",1
106,3,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,2,2,0,2,1,"0,3",1,3,2,3,4,2,3,3,"1,6",1
106,4,Male,From 20 to 29,Student,"Less than RM25,000",0,1,0,0,1,2,0,2,1,"0,1,3",1,3,2,2,3,3,3,3,"1,6",1
107,0,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,3,2,0,2,1,"0,1",1,3,2,3,4,4,3,3,"1,6",0
107,1,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,2,2,0,2,1,"0,1,3",1,3,2,2,4,3,3,2,"1,6",1
107,2,Female,Below 20,Student,"Less than RM25,000",1,0,0,0,2,2,0,2,1,"0,1,3",1,3,2,3,3,2,3,2,"1,6",1
